Confirmed Foreign National,Confirmed Indian National,Date,State/UnionTerritory1,Time,Confirmed,Cured,Deaths,Sno
-,-,09-12-2020,Chandigarh,8:00 AM,18239,16981,296,9262
-,-,09-12-2020,Chhattisgarh,8:00 AM,249699,227158,3025,9263
-,-,09-12-2020,Dadra and Nagar Haveli and Daman and Diu,8:00 AM,3351,3330,2,9264
-,-,09-12-2020,Delhi,8:00 AM,597112,565039,9763,9265
-,-,09-12-2020,Goa,8:00 AM,48935,46924,701,9266
-,-,09-12-2020,Gujarat,8:00 AM,221493,203111,4110,9267
-,-,09-12-2020,Haryana,8:00 AM,246679,232108,2624,9268
-,-,09-12-2020,Himachal Pradesh,8:00 AM,46201,37871,753,9269
-,-,09-12-2020,Jammu and Kashmir,8:00 AM,114038,107282,1761,9270
-,-,09-12-2020,Jharkhand,8:00 AM,110639,107898,988,9271
-,-,09-12-2020,Karnataka,8:00 AM,895284,858370,11880,9272
-,-,09-12-2020,Kerala,8:00 AM,644696,582351,2472,9273
-,-,09-12-2020,Ladakh,8:00 AM,8969,8056,122,9274
-,-,09-12-2020,Madhya Pradesh,8:00 AM,217302,200664,3358,9275
-,-,09-12-2020,Maharashtra,8:00 AM,1859367,1737080,47827,9276
-,-,09-12-2020,Manipur,8:00 AM,26396,23166,311,9277
-,-,09-12-2020,Meghalaya,8:00 AM,12410,11686,122,9278
-,-,09-12-2020,Mizoram,8:00 AM,3977,3772,6,9279
-,-,09-12-2020,Nagaland,8:00 AM,11479,10781,67,9280
-,-,09-12-2020,Odisha,8:00 AM,321913,316970,1784,9281
-,-,09-12-2020,Puducherry,8:00 AM,37311,36308,615,9282
-,-,09-12-2020,Punjab,8:00 AM,157331,145093,4964,9283
-,-,09-12-2020,Rajasthan,8:00 AM,284116,260773,2468,9284
-,-,09-12-2020,Sikkim,8:00 AM,5215,4735,117,9285
-,-,09-12-2020,Tamil Nadu,8:00 AM,792788,770378,11822,9286
-,-,09-12-2020,Telengana,8:00 AM,275261,266120,1480,9287
-,-,09-12-2020,Tripura,8:00 AM,32945,32169,373,9288
-,-,09-12-2020,Uttarakhand,8:00 AM,79141,72435,1307,9289
-,-,09-12-2020,Uttar Pradesh,8:00 AM,558173,528832,7967,9290
-,-,09-12-2020,West Bengal,8:00 AM,507995,475425,8820,9291
-,-,10-12-2020,Andaman and Nicobar Islands,8:00 AM,4783,4647,61,9292
-,-,10-12-2020,Andhra Pradesh,8:00 AM,873457,861153,7045,9293
-,-,10-12-2020,Arunachal Pradesh,8:00 AM,16461,15697,55,9294
-,-,10-12-2020,Assam,8:00 AM,214165,209625,998,9295
-,-,10-12-2020,Bihar,8:00 AM,239955,233298,1303,9296
-,-,10-12-2020,Chandigarh,8:00 AM,18322,17128,297,9297
-,-,10-12-2020,Chhattisgarh,8:00 AM,251120,228304,3038,9298
-,-,10-12-2020,Dadra and Nagar Haveli and Daman and Diu,8:00 AM,3354,3331,2,9299
-,-,10-12-2020,Delhi,8:00 AM,599575,569216,9813,9300
-,-,10-12-2020,Goa,8:00 AM,49036,47056,703,9301
-,-,10-12-2020,Gujarat,8:00 AM,222811,204661,4123,9302
-,-,10-12-2020,Haryana,8:00 AM,248079,233696,2650,9303
-,-,10-12-2020,Himachal Pradesh,8:00 AM,46930,38690,765,9304
-,-,10-12-2020,Jammu and Kashmir,8:00 AM,114407,107624,1767,9305
-,-,10-12-2020,Jharkhand,8:00 AM,110830,108100,991,9306
-,-,10-12-2020,Karnataka,8:00 AM,896563,861588,11900,9307
-,-,10-12-2020,Kerala,8:00 AM,649571,586998,2507,9308
-,-,10-12-2020,Ladakh,8:00 AM,9045,8104,122,9309
-,-,10-12-2020,Madhya Pradesh,8:00 AM,218574,201987,3366,9310
-,-,10-12-2020,Maharashtra,8:00 AM,1864348,1742131,47902,9311
-,-,10-12-2020,Manipur,8:00 AM,26534,23301,318,9312
-,-,10-12-2020,Meghalaya,8:00 AM,12511,11855,122,9313
-,-,10-12-2020,Mizoram,8:00 AM,3994,3784,6,9314
-,-,10-12-2020,Nagaland,8:00 AM,11508,10849,67,9315
-,-,10-12-2020,Odisha,8:00 AM,322299,317412,1789,9316
-,-,10-12-2020,Puducherry,8:00 AM,37339,36354,615,9317
-,-,10-12-2020,Punjab,8:00 AM,157928,145623,4980,9318
-,-,10-12-2020,Rajasthan,8:00 AM,285627,263350,2485,9319
-,-,10-12-2020,Sikkim,8:00 AM,5239,4754,117,9320
-,-,10-12-2020,Tamil Nadu,8:00 AM,794020,771693,11836,9321
-,-,10-12-2020,Telengana,8:00 AM,275904,266925,1482,9322
-,-,10-12-2020,Tripura,8:00 AM,32976,32204,373,9323
-,-,10-12-2020,Uttarakhand,8:00 AM,79656,72880,1320,9324
-,-,10-12-2020,Uttar Pradesh,8:00 AM,559499,530854,7987,9325
-,-,10-12-2020,West Bengal,8:00 AM,510951,478434,8867,9326
-,-,11-12-2020,Andhra Pradesh,8:00 AM,873995,861711,7047,9327
-,-,11-12-2020,Andaman and Nicobar Islands,8:00 AM,4791,4652,61,9328
-,-,11-12-2020,Arunachal Pradesh,8:00 AM,16479,15739,55,9329
-,-,11-12-2020,Assam,8:00 AM,214305,209790,999,9330
-,-,11-12-2020,Bihar,8:00 AM,240572,233766,1307,9331
-,-,11-12-2020,Chandigarh,8:00 AM,18410,17231,298,9332
-,-,11-12-2020,Chhattisgarh,8:00 AM,252638,230238,3054,9333
-,-,11-12-2020,Dadra and Nagar Haveli and Daman and Diu,8:00 AM,3354,3332,2,9334
-,-,11-12-2020,Delhi,8:00 AM,601150,572523,9874,9335
-,-,11-12-2020,Goa,8:00 AM,49131,47215,703,9336
-,-,11-12-2020,Gujarat,8:00 AM,224081,206126,4135,9337
-,-,11-12-2020,Haryana,8:00 AM,249329,235197,2676,9338
-,-,11-12-2020,Himachal Pradesh,8:00 AM,47703,39065,773,9339
-,-,11-12-2020,Jammu and Kashmir,8:00 AM,114773,108150,1775,9340
-,-,11-12-2020,Jharkhand,8:00 AM,111003,108320,993,9341
-,-,11-12-2020,Karnataka,8:00 AM,897801,866664,11912,9342
-,-,11-12-2020,Kerala,8:00 AM,654041,591845,2533,9343
-,-,11-12-2020,Lakshadweep,8:00 AM,0,0,0,9344
-,-,11-12-2020,Ladakh,8:00 AM,9071,8175,122,9345
-,-,11-12-2020,Madhya Pradesh,8:00 AM,219893,203294,3373,9346
-,-,11-12-2020,Maharashtra,8:00 AM,1868172,1747199,47972,9347
-,-,11-12-2020,Manipur,8:00 AM,26685,23397,318,9348
-,-,11-12-2020,Meghalaya,8:00 AM,12586,11883,123,9349
-,-,11-12-2020,Mizoram,8:00 AM,4008,3800,6,9350
-,-,11-12-2020,Nagaland,8:00 AM,11602,10868,68,9351
-,-,11-12-2020,Odisha,8:00 AM,322642,317870,1794,9352
-,-,11-12-2020,Puducherry,8:00 AM,37363,36372,617,9353
-,-,11-12-2020,Punjab,8:00 AM,158556,146126,5007,9354
-,-,11-12-2020,Rajasthan,8:00 AM,287219,265689,2500,9355
-,-,11-12-2020,Sikkim,8:00 AM,5264,4779,118,9356
-,-,11-12-2020,Tamil Nadu,8:00 AM,795240,772995,11853,9357
-,-,11-12-2020,Telengana,8:00 AM,276516,267427,1485,9358
-,-,11-12-2020,Tripura,8:00 AM,32997,32250,374,9359
-,-,11-12-2020,Uttarakhand,8:00 AM,80486,73412,1332,9360
-,-,11-12-2020,Uttar Pradesh,8:00 AM,561161,532349,8011,9361
-,-,11-12-2020,West Bengal,8:00 AM,513752,481385,8916,9362
-,-,12-12-2020,Andhra Pradesh,8:00 AM,874515,862230,7049,9363
-,-,12-12-2020,Andaman and Nicobar Islands,8:00 AM,4798,4659,61,9364
-,-,12-12-2020,Arunachal Pradesh,8:00 AM,16497,16163,55,9365
-,-,12-12-2020,Assam,8:00 AM,214432,209939,1000,9366
-,-,12-12-2020,Bihar,8:00 AM,241222,234383,1312,9367
-,-,12-12-2020,Chandigarh,8:00 AM,18502,17365,299,9368
-,-,12-12-2020,Chhattisgarh,8:00 AM,254129,232715,3068,9369
-,-,12-12-2020,Dadra and Nagar Haveli and Daman and Diu,8:00 AM,3355,3335,2,9370
-,-,12-12-2020,Delhi,8:00 AM,603535,574925,9934,9371
-,-,12-12-2020,Goa,8:00 AM,49235,47345,703,9372
-,-,12-12-2020,Gujarat,8:00 AM,225304,207529,4148,9373
-,-,12-12-2020,Haryana,8:00 AM,250394,237009,2699,9374
-,-,12-12-2020,Himachal Pradesh,8:00 AM,48354,39836,793,9375
-,-,12-12-2020,Jammu and Kashmir,8:00 AM,115207,108572,1786,9376
-,-,12-12-2020,Jharkhand,8:00 AM,111177,108488,995,9377
-,-,12-12-2020,Karnataka,8:00 AM,899011,868471,11928,9378
-,-,12-12-2020,Kerala,8:00 AM,658683,596593,2562,9379
-,-,12-12-2020,Lakshadweep,8:00 AM,0,0,0,9380
-,-,12-12-2020,Ladakh,8:00 AM,9112,8192,123,9381
-,-,12-12-2020,Madhya Pradesh,8:00 AM,221115,204641,3382,9382
-,-,12-12-2020,Maharashtra,8:00 AM,1872440,1749973,48059,9383
-,-,12-12-2020,Manipur,8:00 AM,26859,23541,320,9384
-,-,12-12-2020,Meghalaya,8:00 AM,12645,11927,124,9385
-,-,12-12-2020,Mizoram,8:00 AM,4024,3820,7,9386
-,-,12-12-2020,Nagaland,8:00 AM,11634,10934,68,9387
-,-,12-12-2020,Odisha,8:00 AM,323029,318278,1798,9388
-,-,12-12-2020,Puducherry,8:00 AM,37406,36420,619,9389
-,-,12-12-2020,Punjab,8:00 AM,159099,146777,5036,9390
-,-,12-12-2020,Rajasthan,8:00 AM,288692,268457,2514,9391
-,-,12-12-2020,Sikkim,8:00 AM,5291,4810,118,9392
-,-,12-12-2020,Tamil Nadu,8:00 AM,796475,774306,11870,9393
-,-,12-12-2020,Telengana,8:00 AM,277151,267992,1489,9394
-,-,12-12-2020,Tripura,8:00 AM,33015,32285,375,9395
-,-,12-12-2020,Uttarakhand,8:00 AM,81211,73936,1341,9396
-,-,12-12-2020,Uttar Pradesh,8:00 AM,562722,534224,8025,9397
-,-,12-12-2020,West Bengal,8:00 AM,516505,484258,8966,9398
-,-,13-12-2020,Andhra Pradesh,8:00 AM,875025,862895,7052,9399
-,-,13-12-2020,Andaman and Nicobar Islands,8:00 AM,4805,4665,61,9400
-,-,13-12-2020,Arunachal Pradesh,8:00 AM,16509,16185,55,9401
-,-,13-12-2020,Assam,8:00 AM,214584,210057,1000,9402
-,-,13-12-2020,Bihar,8:00 AM,241776,234958,1317,9403
-,-,13-12-2020,Chandigarh,8:00 AM,18572,17457,300,9404
-,-,13-12-2020,Chhattisgarh,8:00 AM,255761,234037,3084,9405
-,-,13-12-2020,Dadra and Nagar Haveli and Daman and Diu,8:00 AM,3356,3337,2,9406
-,-,13-12-2020,Delhi,8:00 AM,605470,578116,9981,9407
-,-,13-12-2020,Goa,8:00 AM,49305,47489,705,9408
-,-,13-12-2020,Gujarat,8:00 AM,226508,208867,4160,9409
-,-,13-12-2020,Haryana,8:00 AM,251402,238374,2710,9410
-,-,13-12-2020,Himachal Pradesh,8:00 AM,48951,40573,803,9411
-,-,13-12-2020,Jammu and Kashmir,8:00 AM,115626,109002,1793,9412
-,-,13-12-2020,Jharkhand,8:00 AM,111366,108761,995,9413
-,-,13-12-2020,Karnataka,8:00 AM,900214,870002,11939,9414
-,-,13-12-2020,Kerala,8:00 AM,664632,601861,2594,9415
-,-,13-12-2020,Lakshadweep,8:00 AM,0,0,0,9416
-,-,13-12-2020,Ladakh,8:00 AM,9138,8252,123,9417
-,-,13-12-2020,Madhya Pradesh,8:00 AM,222397,206059,3391,9418
-,-,13-12-2020,Maharashtra,8:00 AM,1876699,1753922,48139,9419
-,-,13-12-2020,Manipur,8:00 AM,27036,23657,322,9420
-,-,13-12-2020,Meghalaya,8:00 AM,12743,11977,125,9421
-,-,13-12-2020,Mizoram,8:00 AM,4035,3836,7,9422
-,-,13-12-2020,Nagaland,8:00 AM,11676,10998,68,9423
-,-,13-12-2020,Odisha,8:00 AM,323364,318683,1802,9424
-,-,13-12-2020,Puducherry,8:00 AM,37444,36479,619,9425
-,-,13-12-2020,Punjab,8:00 AM,159579,147431,5057,9426
-,-,13-12-2020,Rajasthan,8:00 AM,289999,270650,2528,9427
-,-,13-12-2020,Sikkim,8:00 AM,5316,4834,118,9428
-,-,13-12-2020,Tamil Nadu,8:00 AM,797693,775602,11883,9429
-,-,13-12-2020,Telengana,8:00 AM,277724,268601,1493,9430
-,-,13-12-2020,Tripura,8:00 AM,33038,32310,376,9431
-,-,13-12-2020,Uttarakhand,8:00 AM,81939,74381,1351,9432
-,-,13-12-2020,Uttar Pradesh,8:00 AM,564132,535985,8056,9433
-,-,13-12-2020,West Bengal,8:00 AM,519215,487171,9010,9434
-,-,14-12-2020,Andhra Pradesh,8:00 AM,875531,863508,7057,9435
-,-,14-12-2020,Andaman and Nicobar Islands,8:00 AM,4818,4673,61,9436
-,-,14-12-2020,Arunachal Pradesh,8:00 AM,16513,16206,55,9437
-,-,14-12-2020,Assam,8:00 AM,214657,210174,1002,9438
-,-,14-12-2020,Bihar,8:00 AM,242224,235528,1321,9439
-,-,14-12-2020,Chandigarh,8:00 AM,18638,17571,301,9440
-,-,14-12-2020,Chhattisgarh,8:00 AM,257020,234853,3097,9441
-,-,14-12-2020,Dadra and Nagar Haveli and Daman and Diu,8:00 AM,3356,3337,2,9442
-,-,14-12-2020,Delhi,8:00 AM,607454,580655,10014,9443
-,-,14-12-2020,Goa,8:00 AM,49362,47590,706,9444
-,-,14-12-2020,Gujarat,8:00 AM,227683,210214,4171,9445
-,-,14-12-2020,Haryana,8:00 AM,252392,239800,2717,9446
-,-,14-12-2020,Himachal Pradesh,8:00 AM,49375,41313,811,9447
-,-,14-12-2020,Jammu and Kashmir,8:00 AM,116008,109507,1799,9448
-,-,14-12-2020,Jharkhand,8:00 AM,111510,108940,999,9449
-,-,14-12-2020,Karnataka,8:00 AM,901410,872038,11944,9450
-,-,14-12-2020,Kerala,8:00 AM,669330,607119,2623,9451
-,-,14-12-2020,Lakshadweep,8:00 AM,0,0,0,9452
-,-,14-12-2020,Ladakh,8:00 AM,9155,8383,123,9453
-,-,14-12-2020,Madhya Pradesh,8:00 AM,223578,207337,3404,9454
-,-,14-12-2020,Maharashtra,8:00 AM,1880416,1757005,48209,9455
-,-,14-12-2020,Manipur,8:00 AM,27155,23759,322,9456
-,-,14-12-2020,Meghalaya,8:00 AM,12866,12008,128,9457
-,-,14-12-2020,Mizoram,8:00 AM,4040,3847,7,9458
-,-,14-12-2020,Nagaland,8:00 AM,11709,11007,68,9459
-,-,14-12-2020,Odisha,8:00 AM,323757,319069,1807,9460
-,-,14-12-2020,Puducherry,8:00 AM,37492,36536,619,9461
-,-,14-12-2020,Punjab,8:00 AM,160200,148047,5077,9462
-,-,14-12-2020,Rajasthan,8:00 AM,291289,272118,2542,9463
-,-,14-12-2020,Sikkim,8:00 AM,5338,4864,118,9464
-,-,14-12-2020,Tamil Nadu,8:00 AM,798888,776878,11895,9465
-,-,14-12-2020,Telengana,8:00 AM,278108,269232,1496,9466
-,-,14-12-2020,Tripura,8:00 AM,33048,32342,376,9467
-,-,14-12-2020,Uttarakhand,8:00 AM,82429,74781,1355,9468
-,-,14-12-2020,Uttar Pradesh,8:00 AM,565556,537755,8072,9469
-,-,14-12-2020,West Bengal,8:00 AM,521795,490165,9057,9470
-,-,15-12-2020,Andhra Pradesh,8:00 AM,875836,864049,7059,9471
-,-,15-12-2020,Andaman and Nicobar Islands,8:00 AM,4773,4681,61,9472
-,-,15-12-2020,Arunachal Pradesh,8:00 AM,16536,16243,55,9473
-,-,15-12-2020,Assam,8:00 AM,214803,210299,1003,9474
-,-,15-12-2020,Bihar,8:00 AM,242660,236247,1325,9475
-,-,15-12-2020,Chandigarh,8:00 AM,18714,17698,302,9476
-,-,15-12-2020,Chhattisgarh,8:00 AM,258635,236588,3116,9477
-,-,15-12-2020,Dadra and Nagar Haveli and Daman and Diu,8:00 AM,3359,3338,2,9478
-,-,15-12-2020,Delhi,8:00 AM,608830,583509,10074,9479
-,-,15-12-2020,Goa,8:00 AM,49474,47737,707,9480
-,-,15-12-2020,Gujarat,8:00 AM,228803,211603,4182,9481
-,-,15-12-2020,Haryana,8:00 AM,253385,241544,2733,9482
-,-,15-12-2020,Himachal Pradesh,8:00 AM,49761,41990,823,9483
-,-,15-12-2020,Jammu and Kashmir,8:00 AM,116254,109894,1802,9484
-,-,15-12-2020,Jharkhand,8:00 AM,111722,109141,1000,9485
-,-,15-12-2020,Karnataka,8:00 AM,902240,874202,11954,9486
-,-,15-12-2020,Kerala,8:00 AM,672037,611600,2647,9487
-,-,15-12-2020,Lakshadweep,8:00 AM,0,0,0,9488
-,-,15-12-2020,Ladakh,8:00 AM,9166,8429,123,9489
-,-,15-12-2020,Madhya Pradesh,8:00 AM,224636,208421,3412,9490
-,-,15-12-2020,Maharashtra,8:00 AM,1883365,1761615,48269,9491
-,-,15-12-2020,Manipur,8:00 AM,27209,24739,324,9492
-,-,15-12-2020,Meghalaya,8:00 AM,12941,12058,130,9493
-,-,15-12-2020,Mizoram,8:00 AM,4049,3869,7,9494
-,-,15-12-2020,Nagaland,8:00 AM,11728,11066,69,9495
-,-,15-12-2020,Odisha,8:00 AM,324089,319458,1811,9496
-,-,15-12-2020,Puducherry,8:00 AM,37513,36586,620,9497
-,-,15-12-2020,Punjab,8:00 AM,160659,148680,5098,9498
-,-,15-12-2020,Rajasthan,8:00 AM,292539,273784,2555,9499
-,-,15-12-2020,Sikkim,8:00 AM,5340,4919,118,9500
-,-,15-12-2020,Tamil Nadu,8:00 AM,800029,778081,11909,9501
-,-,15-12-2020,Telengana,8:00 AM,278599,269828,1499,9502
-,-,15-12-2020,Tripura,8:00 AM,33057,32367,376,9503
-,-,15-12-2020,Uttarakhand,8:00 AM,83006,75501,1361,9504
-,-,15-12-2020,Uttar Pradesh,8:00 AM,566728,539727,8083,9505
-,-,15-12-2020,West Bengal,8:00 AM,523629,493145,9100,9506
-,-,16-12-2020,Andhra Pradesh,8:00 AM,876336,864612,7064,9507
-,-,16-12-2020,Andaman and Nicobar Islands,8:00 AM,4842,4688,61,9508
-,-,16-12-2020,Arunachal Pradesh,8:00 AM,16553,16264,55,9509
-,-,16-12-2020,Assam,8:00 AM,214945,210401,1004,9510
-,-,16-12-2020,Bihar,8:00 AM,243281,236782,1329,9511
-,-,16-12-2020,Chandigarh,8:00 AM,18776,17837,304,9512
-,-,16-12-2020,Chhattisgarh,8:00 AM,260240,239468,3135,9513
-,-,16-12-2020,Dadra and Nagar Haveli and Daman and Diu,8:00 AM,3359,3338,2,9514
-,-,16-12-2020,Delhi,8:00 AM,610447,585852,10115,9515
-,-,16-12-2020,Goa,8:00 AM,49566,47861,710,9516
-,-,16-12-2020,Gujarat,8:00 AM,229913,212839,4193,9517
-,-,16-12-2020,Haryana,8:00 AM,254207,243224,2751,9518
-,-,16-12-2020,Himachal Pradesh,8:00 AM,50196,42568,836,9519
-,-,16-12-2020,Jammu and Kashmir,8:00 AM,116600,110354,1812,9520
-,-,16-12-2020,Jharkhand,8:00 AM,111931,109352,1001,9521
-,-,16-12-2020,Karnataka,8:00 AM,903425,875796,11965,9522
-,-,16-12-2020,Kerala,8:00 AM,677255,616666,2680,9523
-,-,16-12-2020,Lakshadweep,8:00 AM,0,0,0,9524
-,-,16-12-2020,Ladakh,8:00 AM,9217,8469,123,9525
-,-,16-12-2020,Madhya Pradesh,8:00 AM,225709,209768,3425,9526
-,-,16-12-2020,Maharashtra,8:00 AM,1886807,1766010,48339,9527
-,-,16-12-2020,Manipur,8:00 AM,27292,24880,327,9528
-,-,16-12-2020,Meghalaya,8:00 AM,13007,12186,131,9529
-,-,16-12-2020,Mizoram,8:00 AM,4080,3894,7,9530
-,-,16-12-2020,Nagaland,8:00 AM,11761,11097,69,9531
-,-,16-12-2020,Odisha,8:00 AM,324389,319850,1815,9532
-,-,16-12-2020,Puducherry,8:00 AM,37550,36633,620,9533
-,-,16-12-2020,Punjab,8:00 AM,161053,149434,5117,9534
-,-,16-12-2020,Rajasthan,8:00 AM,293584,275506,2568,9535
-,-,16-12-2020,Sikkim,8:00 AM,5365,4952,119,9536
-,-,16-12-2020,Tamil Nadu,8:00 AM,801161,779291,11919,9537
-,-,16-12-2020,Telengana,8:00 AM,279135,270450,1502,9538
-,-,16-12-2020,Tripura,8:00 AM,33081,32397,378,9539
-,-,16-12-2020,Uttarakhand,8:00 AM,83502,76041,1372,9540
-,-,16-12-2020,Uttar Pradesh,8:00 AM,568064,541579,8103,9541
-,-,16-12-2020,West Bengal,8:00 AM,525918,496110,9145,9542
-,-,17-12-2020,Andhra Pradesh,8:00 AM,876814,865327,7067,9543
-,-,17-12-2020,Andaman and Nicobar Islands,8:00 AM,4850,4698,61,9544
-,-,17-12-2020,Arunachal Pradesh,8:00 AM,16574,16278,55,9545
-,-,17-12-2020,Assam,8:00 AM,215042,210491,1007,9546
-,-,17-12-2020,Bihar,8:00 AM,243830,237267,1332,9547
-,-,17-12-2020,Chandigarh,8:00 AM,18843,17912,304,9548
-,-,17-12-2020,Chhattisgarh,8:00 AM,261901,241288,3145,9549
-,-,17-12-2020,Dadra and Nagar Haveli and Daman and Diu,8:00 AM,3360,3342,2,9550
-,-,17-12-2020,Delhi,8:00 AM,611994,588586,10147,9551
-,-,17-12-2020,Goa,8:00 AM,49657,47965,713,9552
-,-,17-12-2020,Gujarat,8:00 AM,231073,214223,4203,9553
-,-,17-12-2020,Haryana,8:00 AM,255014,244676,2765,9554
-,-,17-12-2020,Himachal Pradesh,8:00 AM,50680,43614,848,9555
-,-,17-12-2020,Jammu and Kashmir,8:00 AM,116932,110769,1817,9556
-,-,17-12-2020,Jharkhand,8:00 AM,112121,109532,1004,9557
-,-,17-12-2020,Karnataka,8:00 AM,904665,877199,11971,9558
-,-,17-12-2020,Kerala,8:00 AM,683440,622394,2707,9559
-,-,17-12-2020,Lakshadweep,8:00 AM,0,0,0,9560
-,-,17-12-2020,Ladakh,8:00 AM,9238,8579,123,9561
-,-,17-12-2020,Madhya Pradesh,8:00 AM,226788,211025,3433,9562
-,-,17-12-2020,Maharashtra,8:00 AM,1886807,1769897,48434,9563
-,-,17-12-2020,Manipur,8:00 AM,27373,25107,329,9564
-,-,17-12-2020,Meghalaya,8:00 AM,13072,12252,133,9565
-,-,17-12-2020,Mizoram,8:00 AM,4085,3907,7,9566
-,-,17-12-2020,Nagaland,8:00 AM,11787,11120,70,9567
-,-,17-12-2020,Odisha,8:00 AM,324796,320208,1820,9568
-,-,17-12-2020,Puducherry,8:00 AM,37582,36661,622,9569
-,-,17-12-2020,Punjab,8:00 AM,161383,150007,5135,9570
-,-,17-12-2020,Rajasthan,8:00 AM,294831,277743,2578,9571
-,-,17-12-2020,Sikkim,8:00 AM,5398,4971,121,9572
-,-,17-12-2020,Tamil Nadu,8:00 AM,802342,780531,11931,9573
-,-,17-12-2020,Telengana,8:00 AM,279644,270967,1505,9574
-,-,17-12-2020,Tripura,8:00 AM,33098,32429,378,9575
-,-,17-12-2020,Uttarakhand,8:00 AM,84069,76554,1375,9576
-,-,17-12-2020,Uttar Pradesh,8:00 AM,569263,543344,8118,9577
-,-,17-12-2020,West Bengal,8:00 AM,528211,498877,9191,9578
-,-,18-12-2020,Andhra Pradesh,8:00 AM,877348,865825,7069,9579
-,-,18-12-2020,Andaman and Nicobar Islands,8:00 AM,4860,4707,61,9580
-,-,18-12-2020,Arunachal Pradesh,8:00 AM,16603,16290,55,9581
-,-,18-12-2020,Assam,8:00 AM,215148,210615,1010,9582
-,-,18-12-2020,Bihar,8:00 AM,244386,237770,1337,9583
-,-,18-12-2020,Chandigarh,8:00 AM,18905,18017,304,9584
-,-,18-12-2020,Chhattisgarh,8:00 AM,263485,242922,3156,9585
-,-,18-12-2020,Dadra and Nagar Haveli and Daman and Diu,8:00 AM,3361,3344,2,9586
-,-,18-12-2020,Delhi,8:00 AM,613357,590977,10182,9587
-,-,18-12-2020,Goa,8:00 AM,49745,48054,716,9588
-,-,18-12-2020,Gujarat,8:00 AM,232188,215528,4211,9589
-,-,18-12-2020,Haryana,8:00 AM,255728,245933,2782,9590
-,-,18-12-2020,Himachal Pradesh,8:00 AM,51143,44146,858,9591
-,-,18-12-2020,Jammu and Kashmir,8:00 AM,117317,111164,1826,9592
-,-,18-12-2020,Jharkhand,8:00 AM,112332,109696,1007,9593
-,-,18-12-2020,Karnataka,8:00 AM,905901,878696,11981,9594
-,-,18-12-2020,Kerala,8:00 AM,688409,627364,2734,9595
-,-,18-12-2020,Lakshadweep,8:00 AM,0,0,0,9596
-,-,18-12-2020,Ladakh,8:00 AM,9243,8623,123,9597
-,-,18-12-2020,Madhya Pradesh,8:00 AM,227949,212351,3442,9598
-,-,18-12-2020,Maharashtra,8:00 AM,1886807,1774255,48499,9599
-,-,18-12-2020,Manipur,8:00 AM,27454,25250,332,9600
-,-,18-12-2020,Meghalaya,8:00 AM,13141,12322,133,9601
-,-,18-12-2020,Mizoram,8:00 AM,4094,3923,7,9602
-,-,18-12-2020,Nagaland,8:00 AM,11820,11200,73,9603
-,-,18-12-2020,Odisha,8:00 AM,325147,320584,1825,9604
-,-,18-12-2020,Puducherry,8:00 AM,37622,36693,622,9605
-,-,18-12-2020,Punjab,8:00 AM,161831,150636,5150,9606
-,-,18-12-2020,Rajasthan,8:00 AM,295953,279717,2589,9607
-,-,18-12-2020,Sikkim,8:00 AM,5406,4990,122,9608
-,-,18-12-2020,Tamil Nadu,8:00 AM,803516,781745,11942,9609
-,-,18-12-2020,Telengana,8:00 AM,280195,271649,1506,9610
-,-,18-12-2020,Tripura,8:00 AM,33119,32471,378,9611
-,-,18-12-2020,Uttarakhand,8:00 AM,84689,77243,1384,9612
-,-,18-12-2020,Uttar Pradesh,8:00 AM,570789,544503,8136,9613
-,-,18-12-2020,West Bengal,8:00 AM,530456,501624,9235,9614
-,-,19-12-2020,Andhra Pradesh,8:00 AM,877806,866359,7070,9615
-,-,19-12-2020,Andaman and Nicobar Islands,8:00 AM,4869,4712,61,9616
-,-,19-12-2020,Arunachal Pradesh,8:00 AM,16611,16322,55,9617
-,-,19-12-2020,Assam,8:00 AM,215250,210700,1011,9618
-,-,19-12-2020,Bihar,8:00 AM,245027,238316,1341,9619
-,-,19-12-2020,Chandigarh,8:00 AM,18979,18139,305,9620
-,-,19-12-2020,Chhattisgarh,8:00 AM,264898,244247,3163,9621
-,-,19-12-2020,Dadra and Nagar Haveli and Daman and Diu,8:00 AM,3362,3350,2,9622
-,-,19-12-2020,Delhi,8:00 AM,614775,593137,10219,9623
-,-,19-12-2020,Goa,8:00 AM,49849,48170,718,9624
-,-,19-12-2020,Gujarat,8:00 AM,233263,216683,4220,9625
-,-,19-12-2020,Haryana,8:00 AM,256477,247097,2803,9626
-,-,19-12-2020,Himachal Pradesh,8:00 AM,51625,44784,867,9627
-,-,19-12-2020,Jammu and Kashmir,8:00 AM,117705,111628,1833,9628
-,-,19-12-2020,Jharkhand,8:00 AM,112606,109891,1008,9629
-,-,19-12-2020,Karnataka,8:00 AM,907123,879735,11989,9630
-,-,19-12-2020,Kerala,8:00 AM,693865,632065,2757,9631
-,-,19-12-2020,Lakshadweep,8:00 AM,0,0,0,9632
-,-,19-12-2020,Ladakh,8:00 AM,9252,8655,124,9633
-,-,19-12-2020,Madhya Pradesh,8:00 AM,229130,213801,3453,9634
-,-,19-12-2020,Maharashtra,8:00 AM,1888767,1778722,48574,9635
-,-,19-12-2020,Manipur,8:00 AM,27540,25371,334,9636
-,-,19-12-2020,Meghalaya,8:00 AM,13189,12470,133,9637
